rank,candidate_id,current_title,years_experience,final_score
42899,CAND_0041846,HR Manager,11.9,28.18
42900,CAND_0041848,HR Manager,10.4,28.18
42901,CAND_0041849,Accountant,11.2,28.18
42902,CAND_0041855,Sales Executive,8.1,28.18
42903,CAND_0041857,Accountant,10.6,28.18
42904,CAND_0041859,Marketing Manager,12.2,28.18
42905,CAND_0041864,Sales Executive,9.5,28.18
42906,CAND_0041865,Customer Support,12.8,28.18
42907,CAND_0041883,Content Writer,11.8,28.18
42908,CAND_0041887,Content Writer,13.1,28.18
42909,CAND_0041894,Operations Manager,13.4,28.18
42910,CAND_0041896,Accountant,10.9,28.18
42911,CAND_0041899,HR Manager,8.9,28.18
42912,CAND_0041912,HR Manager,14.3,28.18
42913,CAND_0041926,Customer Support,13.5,28.18
42914,CAND_0041933,Content Writer,14.0,28.18
42915,CAND_0041937,Marketing Manager,12.3,28.18
42916,CAND_0041947,Content Writer,9.4,28.18
42917,CAND_0041948,Accountant,8.2,28.18
42918,CAND_0041950,Sales Executive,12.3,28.18
42919,CAND_0041952,Operations Manager,14.7,28.18
42920,CAND_0041956,HR Manager,8.1,28.18
42921,CAND_0041962,Content Writer,11.2,28.18
42922,CAND_0041970,Sales Executive,13.2,28.18
42923,CAND_0041973,Sales Executive,11.3,28.18
42924,CAND_0041976,Marketing Manager,9.8,28.18
42925,CAND_0041979,Marketing Manager,15.0,28.18
42926,CAND_0042000,Accountant,13.2,28.18
42927,CAND_0042004,Operations Manager,10.9,28.18
42928,CAND_0042011,Operations Manager,14.3,28.18
42929,CAND_0042017,Operations Manager,12.9,28.18
42930,CAND_0042019,Customer Support,13.4,28.18
42931,CAND_0042035,Accountant,8.2,28.18
42932,CAND_0042036,Marketing Manager,13.1,28.18
42933,CAND_0042038,Accountant,13.7,28.18
42934,CAND_0042039,Operations Manager,10.5,28.18
42935,CAND_0042042,Customer Support,12.0,28.18
42936,CAND_0042044,Operations Manager,11.7,28.18
42937,CAND_0042049,Marketing Manager,8.0,28.18
42938,CAND_0042053,Customer Support,10.4,28.18
42939,CAND_0042062,Accountant,11.3,28.18
42940,CAND_0042071,Customer Support,10.4,28.18
42941,CAND_0042075,Accountant,13.7,28.18
42942,CAND_0042080,Accountant,12.7,28.18
42943,CAND_0042084,Content Writer,11.0,28.18
42944,CAND_0042091,Content Writer,14.8,28.18
42945,CAND_0042094,Content Writer,11.8,28.18
42946,CAND_0042096,Operations Manager,10.2,28.18
42947,CAND_0042126,Marketing Manager,14.8,28.18
42948,CAND_0042138,HR Manager,12.0,28.18
42949,CAND_0042139,Customer Support,10.5,28.18
42950,CAND_0042143,Operations Manager,11.6,28.18
42951,CAND_0042154,Content Writer,13.8,28.18
42952,CAND_0042159,HR Manager,11.4,28.18
42953,CAND_0042160,Content Writer,9.1,28.18
42954,CAND_0042161,HR Manager,10.5,28.18
42955,CAND_0042163,HR Manager,13.7,28.18
42956,CAND_0042166,Customer Support,11.4,28.18
42957,CAND_0042169,Sales Executive,10.3,28.18
42958,CAND_0042179,Content Writer,8.7,28.18
42959,CAND_0042191,Operations Manager,13.8,28.18
42960,CAND_0042194,HR Manager,14.5,28.18
42961,CAND_0042202,Content Writer,13.3,28.18
42962,CAND_0042216,Accountant,13.1,28.18
42963,CAND_0042223,Content Writer,10.2,28.18
42964,CAND_0042229,Operations Manager,9.4,28.18
42965,CAND_0042230,Accountant,11.6,28.18
42966,CAND_0042238,Operations Manager,11.4,28.18
42967,CAND_0042242,Marketing Manager,11.0,28.18
42968,CAND_0042250,Sales Executive,8.5,28.18
42969,CAND_0042254,Accountant,9.9,28.18
42970,CAND_0042265,Accountant,9.9,28.18
42971,CAND_0042268,Content Writer,13.3,28.18
42972,CAND_0042273,Sales Executive,8.4,28.18
42973,CAND_0042291,Accountant,8.2,28.18
42974,CAND_0042297,Sales Executive,14.7,28.18
42975,CAND_0042300,Sales Executive,12.6,28.18
42976,CAND_0042306,Customer Support,8.5,28.18
42977,CAND_0042324,HR Manager,13.2,28.18
42978,CAND_0042345,Customer Support,13.6,28.18
42979,CAND_0042350,Content Writer,13.7,28.18
42980,CAND_0042352,Accountant,15.0,28.18
42981,CAND_0042354,Accountant,11.7,28.18
42982,CAND_0042355,Customer Support,9.9,28.18
42983,CAND_0042356,Marketing Manager,9.8,28.18
42984,CAND_0042358,HR Manager,10.0,28.18
42985,CAND_0042364,Accountant,8.4,28.18
42986,CAND_0042365,Accountant,12.4,28.18
42987,CAND_0042371,Operations Manager,12.2,28.18
42988,CAND_0042376,HR Manager,8.8,28.18
42989,CAND_0042381,Accountant,8.7,28.18
42990,CAND_0042391,Customer Support,10.4,28.18
42991,CAND_0042394,Operations Manager,9.0,28.18
42992,CAND_0042396,Customer Support,11.5,28.18
42993,CAND_0042398,Operations Manager,9.9,28.18
42994,CAND_0042399,Marketing Manager,14.2,28.18
42995,CAND_0042403,HR Manager,11.4,28.18
42996,CAND_0042416,Marketing Manager,9.4,28.18
42997,CAND_0042418,Sales Executive,13.0,28.18
42998,CAND_0042431,Sales Executive,10.4,28.18
42999,CAND_0042436,Customer Support,8.6,28.18
43000,CAND_0042439,Sales Executive,10.0,28.18
43001,CAND_0042444,Customer Support,13.0,28.18
43002,CAND_0042446,Accountant,11.9,28.18
43003,CAND_0042465,Operations Manager,8.6,28.18
43004,CAND_0042468,Customer Support,9.7,28.18
43005,CAND_0042472,HR Manager,13.0,28.18
43006,CAND_0042481,Operations Manager,8.6,28.18
43007,CAND_0042498,Accountant,14.7,28.18
43008,CAND_0042516,Customer Support,12.5,28.18
43009,CAND_0042517,Marketing Manager,8.8,28.18
43010,CAND_0042522,HR Manager,12.6,28.18
43011,CAND_0042524,Marketing Manager,8.4,28.18
43012,CAND_0042529,Customer Support,13.9,28.18
43013,CAND_0042532,Sales Executive,9.4,28.18
43014,CAND_0042551,Operations Manager,13.4,28.18
43015,CAND_0042558,Customer Support,11.9,28.18
43016,CAND_0042562,Customer Support,11.8,28.18
43017,CAND_0042570,Customer Support,11.0,28.18
43018,CAND_0042586,Customer Support,8.3,28.18
43019,CAND_0042589,Content Writer,9.5,28.18
43020,CAND_0042597,Customer Support,10.6,28.18
43021,CAND_0042599,HR Manager,8.9,28.18
43022,CAND_0042615,Marketing Manager,13.3,28.18
43023,CAND_0042629,HR Manager,13.5,28.18
43024,CAND_0042634,Accountant,12.1,28.18
43025,CAND_0042635,Content Writer,14.6,28.18
43026,CAND_0042636,Accountant,9.8,28.18
43027,CAND_0042638,Customer Support,14.4,28.18
43028,CAND_0042641,Customer Support,13.0,28.18
43029,CAND_0042646,Marketing Manager,11.4,28.18
43030,CAND_0042647,Customer Support,12.8,28.18
43031,CAND_0042655,Operations Manager,13.8,28.18
43032,CAND_0042660,Sales Executive,10.6,28.18
43033,CAND_0042662,HR Manager,12.9,28.18
43034,CAND_0042667,Operations Manager,8.7,28.18
43035,CAND_0042672,Operations Manager,9.1,28.18
43036,CAND_0042680,Customer Support,14.8,28.18
43037,CAND_0042681,Marketing Manager,11.0,28.18
43038,CAND_0042696,Marketing Manager,11.8,28.18
43039,CAND_0042698,Content Writer,11.9,28.18
43040,CAND_0042702,Sales Executive,14.8,28.18
43041,CAND_0042708,Customer Support,8.4,28.18
43042,CAND_0042712,Content Writer,13.5,28.18
43043,CAND_0042716,Content Writer,8.6,28.18
43044,CAND_0042722,Customer Support,14.9,28.18
43045,CAND_0042723,HR Manager,9.4,28.18
43046,CAND_0042725,HR Manager,14.9,28.18
43047,CAND_0042730,Content Writer,12.8,28.18
43048,CAND_0042734,Content Writer,13.1,28.18
43049,CAND_0042735,Operations Manager,9.5,28.18
43050,CAND_0042738,HR Manager,12.7,28.18
43051,CAND_0042739,Sales Executive,8.6,28.18
43052,CAND_0042740,Marketing Manager,9.7,28.18
43053,CAND_0042748,HR Manager,15.0,28.18
43054,CAND_0042754,Customer Support,10.0,28.18
43055,CAND_0042755,Content Writer,12.7,28.18
43056,CAND_0042767,Sales Executive,10.1,28.18
43057,CAND_0042773,HR Manager,9.5,28.18
43058,CAND_0042779,Content Writer,11.4,28.18
43059,CAND_0042792,Operations Manager,14.8,28.18
43060,CAND_0042794,Accountant,12.5,28.18
43061,CAND_0042795,Operations Manager,12.9,28.18
43062,CAND_0042803,HR Manager,12.5,28.18
43063,CAND_0042808,Content Writer,10.6,28.18
43064,CAND_0042810,HR Manager,12.0,28.18
43065,CAND_0042812,Accountant,11.5,28.18
43066,CAND_0042824,Content Writer,13.3,28.18
43067,CAND_0042825,HR Manager,12.5,28.18
43068,CAND_0042826,Marketing Manager,13.7,28.18
43069,CAND_0042828,Operations Manager,8.7,28.18
43070,CAND_0042833,Customer Support,14.3,28.18
43071,CAND_0042838,HR Manager,8.2,28.18
43072,CAND_0042839,Content Writer,12.7,28.18
43073,CAND_0042841,Content Writer,8.5,28.18
43074,CAND_0042848,Customer Support,13.6,28.18
43075,CAND_0042849,Accountant,14.0,28.18
43076,CAND_0042862,Marketing Manager,10.4,28.18
43077,CAND_0042864,Sales Executive,14.6,28.18
43078,CAND_0042882,Accountant,12.3,28.18
43079,CAND_0042893,Sales Executive,14.5,28.18
43080,CAND_0042895,Sales Executive,8.6,28.18
43081,CAND_0042921,Sales Executive,13.8,28.18
43082,CAND_0042923,Marketing Manager,11.8,28.18
43083,CAND_0042929,Marketing Manager,10.8,28.18
43084,CAND_0042933,Operations Manager,12.6,28.18
43085,CAND_0042946,Operations Manager,10.1,28.18
43086,CAND_0042952,Marketing Manager,11.0,28.18
43087,CAND_0042953,Content Writer,11.2,28.18
43088,CAND_0042961,Marketing Manager,10.2,28.18
43089,CAND_0042963,Operations Manager,12.6,28.18
43090,CAND_0042964,Marketing Manager,9.5,28.18
43091,CAND_0042966,Operations Manager,8.7,28.18
43092,CAND_0042967,Content Writer,13.2,28.18
43093,CAND_0042968,Content Writer,13.4,28.18
43094,CAND_0042975,Customer Support,14.6,28.18
43095,CAND_0042986,Customer Support,13.6,28.18
43096,CAND_0042996,HR Manager,11.6,28.18
43097,CAND_0043011,Sales Executive,13.1,28.18
43098,CAND_0043015,Operations Manager,10.3,28.18
43099,CAND_0043058,HR Manager,14.4,28.18
43100,CAND_0043059,Accountant,10.4,28.18
43101,CAND_0043068,Operations Manager,14.3,28.18
43102,CAND_0043070,HR Manager,9.5,28.18
43103,CAND_0043075,Accountant,8.2,28.18
43104,CAND_0043076,Customer Support,8.5,28.18
43105,CAND_0043082,Customer Support,8.9,28.18
43106,CAND_0043084,Accountant,12.3,28.18
43107,CAND_0043086,HR Manager,8.6,28.18
43108,CAND_0043088,Accountant,10.1,28.18
43109,CAND_0043095,Sales Executive,8.1,28.18
43110,CAND_0043104,Operations Manager,10.3,28.18
43111,CAND_0043109,HR Manager,13.6,28.18
43112,CAND_0043113,HR Manager,8.5,28.18
43113,CAND_0043116,Content Writer,11.4,28.18
43114,CAND_0043117,Customer Support,13.8,28.18
43115,CAND_0043122,HR Manager,9.7,28.18
43116,CAND_0043127,Sales Executive,8.8,28.18
43117,CAND_0043128,Operations Manager,14.7,28.18
43118,CAND_0043131,Customer Support,9.6,28.18
43119,CAND_0043132,Operations Manager,8.6,28.18
43120,CAND_0043139,Accountant,10.1,28.18
43121,CAND_0043143,HR Manager,13.5,28.18
43122,CAND_0043153,HR Manager,11.8,28.18
43123,CAND_0043155,Operations Manager,11.0,28.18
43124,CAND_0043163,HR Manager,14.0,28.18
43125,CAND_0043164,Sales Executive,10.3,28.18
43126,CAND_0043170,Accountant,9.8,28.18
43127,CAND_0043186,Content Writer,14.1,28.18
43128,CAND_0043190,Accountant,13.6,28.18
43129,CAND_0043193,Accountant,13.2,28.18
43130,CAND_0043194,Marketing Manager,13.4,28.18
43131,CAND_0043199,HR Manager,14.9,28.18
43132,CAND_0043203,Accountant,11.0,28.18
43133,CAND_0043205,Content Writer,13.2,28.18
43134,CAND_0043211,Accountant,9.8,28.18
43135,CAND_0043220,Customer Support,9.5,28.18
43136,CAND_0043231,Marketing Manager,14.6,28.18
43137,CAND_0043236,Accountant,10.1,28.18
43138,CAND_0043239,HR Manager,12.8,28.18
43139,CAND_0043246,Accountant,9.6,28.18
43140,CAND_0043258,HR Manager,12.0,28.18
43141,CAND_0043259,Accountant,9.2,28.18
43142,CAND_0043260,Operations Manager,8.0,28.18
43143,CAND_0043269,Operations Manager,14.0,28.18
43144,CAND_0043273,Customer Support,9.6,28.18
43145,CAND_0043280,Customer Support,12.6,28.18
43146,CAND_0043281,Accountant,15.0,28.18
43147,CAND_0043287,HR Manager,9.9,28.18
43148,CAND_0043290,HR Manager,11.3,28.18
43149,CAND_0043295,Content Writer,11.2,28.18
43150,CAND_0043303,Sales Executive,11.6,28.18
43151,CAND_0043310,HR Manager,10.9,28.18
43152,CAND_0043316,Sales Executive,13.7,28.18
43153,CAND_0043317,Content Writer,12.4,28.18
43154,CAND_0043329,Accountant,14.2,28.18
43155,CAND_0043339,Content Writer,12.8,28.18
43156,CAND_0043340,HR Manager,8.7,28.18
43157,CAND_0043362,Content Writer,8.6,28.18
43158,CAND_0043363,Content Writer,11.5,28.18
43159,CAND_0043366,Accountant,14.6,28.18
43160,CAND_0043368,Sales Executive,11.2,28.18
43161,CAND_0043375,Operations Manager,10.9,28.18
43162,CAND_0043383,Sales Executive,12.0,28.18
43163,CAND_0043390,Content Writer,9.3,28.18
43164,CAND_0043402,Marketing Manager,10.8,28.18
43165,CAND_0043403,Content Writer,10.4,28.18
43166,CAND_0043405,Operations Manager,14.0,28.18
43167,CAND_0043415,Customer Support,8.5,28.18
43168,CAND_0043418,Customer Support,10.8,28.18
43169,CAND_0043422,Customer Support,8.8,28.18
43170,CAND_0043424,Customer Support,10.7,28.18
43171,CAND_0043429,Accountant,10.6,28.18
43172,CAND_0043433,HR Manager,14.8,28.18
43173,CAND_0043435,Marketing Manager,9.3,28.18
43174,CAND_0043438,Sales Executive,15.0,28.18
43175,CAND_0043453,Content Writer,12.5,28.18
43176,CAND_0043455,Accountant,13.9,28.18
43177,CAND_0043465,Content Writer,14.3,28.18
43178,CAND_0043469,Sales Executive,11.2,28.18
43179,CAND_0043470,Content Writer,13.8,28.18
43180,CAND_0043476,Operations Manager,13.6,28.18
43181,CAND_0043479,HR Manager,9.2,28.18
43182,CAND_0043480,HR Manager,10.2,28.18
43183,CAND_0043484,Accountant,10.5,28.18
43184,CAND_0043501,Accountant,11.3,28.18
43185,CAND_0043504,Accountant,14.9,28.18
43186,CAND_0043514,Accountant,9.0,28.18
43187,CAND_0043517,HR Manager,9.8,28.18
43188,CAND_0043521,Sales Executive,13.0,28.18
43189,CAND_0043535,Sales Executive,12.0,28.18
43190,CAND_0043543,Accountant,10.5,28.18
43191,CAND_0043544,Operations Manager,8.4,28.18
43192,CAND_0043547,Content Writer,13.9,28.18
43193,CAND_0043556,Content Writer,13.1,28.18
43194,CAND_0043561,Marketing Manager,12.4,28.18
43195,CAND_0043573,Accountant,13.0,28.18
43196,CAND_0043579,HR Manager,11.3,28.18
43197,CAND_0043592,Accountant,11.2,28.18
43198,CAND_0043596,Operations Manager,14.9,28.18
43199,CAND_0043599,Customer Support,9.8,28.18
43200,CAND_0043600,Marketing Manager,8.9,28.18
43201,CAND_0043612,Sales Executive,10.8,28.18
43202,CAND_0043614,Content Writer,14.0,28.18
43203,CAND_0043616,Sales Executive,15.0,28.18
43204,CAND_0043618,Sales Executive,11.0,28.18
43205,CAND_0043622,Content Writer,11.2,28.18
43206,CAND_0043626,HR Manager,9.9,28.18
43207,CAND_0043630,Accountant,14.4,28.18
43208,CAND_0043642,Customer Support,14.6,28.18
43209,CAND_0043649,Customer Support,11.7,28.18
43210,CAND_0043654,Marketing Manager,10.1,28.18
43211,CAND_0043658,Marketing Manager,11.6,28.18
43212,CAND_0043661,Accountant,14.1,28.18
43213,CAND_0043664,HR Manager,10.0,28.18
43214,CAND_0043666,Content Writer,9.3,28.18
43215,CAND_0043669,HR Manager,10.0,28.18
43216,CAND_0043680,Marketing Manager,11.3,28.18
43217,CAND_0043697,Marketing Manager,10.1,28.18
43218,CAND_0043714,Marketing Manager,14.6,28.18
43219,CAND_0043717,Operations Manager,11.1,28.18
43220,CAND_0043723,Sales Executive,9.4,28.18
43221,CAND_0043724,Operations Manager,11.5,28.18
43222,CAND_0043726,Customer Support,10.0,28.18
43223,CAND_0043727,Content Writer,9.2,28.18
43224,CAND_0043734,HR Manager,8.3,28.18
43225,CAND_0043738,Content Writer,13.1,28.18
43226,CAND_0043743,Operations Manager,11.5,28.18
43227,CAND_0043744,Sales Executive,9.1,28.18
43228,CAND_0043762,Content Writer,8.6,28.18
43229,CAND_0043766,Marketing Manager,11.8,28.18
43230,CAND_0043767,Sales Executive,10.5,28.18
43231,CAND_0043773,HR Manager,13.4,28.18
43232,CAND_0043779,Sales Executive,14.2,28.18
43233,CAND_0043784,Accountant,11.2,28.18
43234,CAND_0043789,Operations Manager,14.5,28.18
43235,CAND_0043792,Content Writer,11.8,28.18
43236,CAND_0043793,Content Writer,12.2,28.18
43237,CAND_0043797,Content Writer,10.9,28.18
43238,CAND_0043803,HR Manager,14.1,28.18
43239,CAND_0043809,Sales Executive,10.1,28.18
43240,CAND_0043811,Customer Support,13.7,28.18
43241,CAND_0043817,Operations Manager,13.6,28.18
43242,CAND_0043827,Content Writer,8.5,28.18
43243,CAND_0043828,Operations Manager,13.6,28.18
43244,CAND_0043832,Content Writer,10.8,28.18
43245,CAND_0043835,Marketing Manager,14.9,28.18
43246,CAND_0043842,Accountant,11.6,28.18
43247,CAND_0043847,Content Writer,11.1,28.18
43248,CAND_0043857,Marketing Manager,9.3,28.18
43249,CAND_0043862,Customer Support,9.4,28.18
43250,CAND_0043865,Sales Executive,14.3,28.18
43251,CAND_0043869,Accountant,9.8,28.18
43252,CAND_0043873,Accountant,10.5,28.18
43253,CAND_0043875,Marketing Manager,10.4,28.18
43254,CAND_0043881,Content Writer,11.5,28.18
43255,CAND_0043888,HR Manager,12.2,28.18
43256,CAND_0043893,Content Writer,11.3,28.18
43257,CAND_0043894,Customer Support,10.6,28.18
43258,CAND_0043895,Sales Executive,11.2,28.18
43259,CAND_0043899,Content Writer,9.5,28.18
43260,CAND_0043903,Marketing Manager,11.0,28.18
43261,CAND_0043905,Marketing Manager,9.9,28.18
43262,CAND_0043906,Sales Executive,13.1,28.18
43263,CAND_0043910,Operations Manager,8.0,28.18
43264,CAND_0043918,Operations Manager,8.0,28.18
43265,CAND_0043929,Content Writer,11.6,28.18
43266,CAND_0043930,Operations Manager,13.6,28.18
43267,CAND_0043931,Customer Support,12.9,28.18
43268,CAND_0043933,Marketing Manager,10.9,28.18
43269,CAND_0043938,Operations Manager,8.4,28.18
43270,CAND_0043949,Sales Executive,13.5,28.18
43271,CAND_0043952,Content Writer,12.0,28.18
43272,CAND_0043955,Marketing Manager,13.5,28.18
43273,CAND_0043956,Sales Executive,13.6,28.18
43274,CAND_0043963,Customer Support,13.3,28.18
43275,CAND_0043964,HR Manager,11.1,28.18
43276,CAND_0043967,Sales Executive,13.5,28.18
43277,CAND_0043969,HR Manager,12.5,28.18
43278,CAND_0043979,HR Manager,8.0,28.18
43279,CAND_0043982,Accountant,11.2,28.18
43280,CAND_0043996,Sales Executive,11.4,28.18
43281,CAND_0043998,Sales Executive,8.8,28.18
43282,CAND_0043999,HR Manager,11.8,28.18
43283,CAND_0044002,Content Writer,12.6,28.18
43284,CAND_0044006,Sales Executive,13.0,28.18
43285,CAND_0044007,Customer Support,14.8,28.18
43286,CAND_0044012,Content Writer,8.1,28.18
43287,CAND_0044013,HR Manager,14.6,28.18
43288,CAND_0044017,Accountant,9.6,28.18
43289,CAND_0044020,HR Manager,10.6,28.18
43290,CAND_0044026,Customer Support,9.6,28.18
43291,CAND_0044027,Customer Support,9.5,28.18
43292,CAND_0044033,HR Manager,11.1,28.18
43293,CAND_0044035,HR Manager,14.0,28.18
43294,CAND_0044036,Accountant,12.2,28.18
43295,CAND_0044038,Operations Manager,10.3,28.18
43296,CAND_0044040,Customer Support,13.1,28.18
43297,CAND_0044044,Content Writer,10.6,28.18
43298,CAND_0044050,Marketing Manager,8.2,28.18
43299,CAND_0044051,Content Writer,11.8,28.18
43300,CAND_0044060,Customer Support,12.4,28.18
43301,CAND_0044061,Accountant,13.8,28.18
43302,CAND_0044067,Operations Manager,13.8,28.18
43303,CAND_0044070,Operations Manager,9.6,28.18
43304,CAND_0044092,HR Manager,9.8,28.18
43305,CAND_0044093,Operations Manager,9.3,28.18
43306,CAND_0044094,Sales Executive,9.5,28.18
43307,CAND_0044095,Content Writer,11.7,28.18
43308,CAND_0044107,HR Manager,9.8,28.18
43309,CAND_0044108,Marketing Manager,10.0,28.18
43310,CAND_0044116,Marketing Manager,8.8,28.18
43311,CAND_0044123,Customer Support,11.2,28.18
43312,CAND_0044126,HR Manager,13.4,28.18
43313,CAND_0044128,Customer Support,8.7,28.18
43314,CAND_0044133,Accountant,12.2,28.18
43315,CAND_0044134,Marketing Manager,9.2,28.18
43316,CAND_0044146,Marketing Manager,9.8,28.18
43317,CAND_0044151,Customer Support,8.9,28.18
43318,CAND_0044162,Accountant,9.4,28.18
43319,CAND_0044163,Customer Support,8.3,28.18
43320,CAND_0044164,Sales Executive,12.8,28.18
43321,CAND_0044167,HR Manager,8.5,28.18
43322,CAND_0044177,Sales Executive,11.6,28.18
43323,CAND_0044185,Customer Support,8.2,28.18
43324,CAND_0044193,Accountant,10.0,28.18
43325,CAND_0044196,Content Writer,9.2,28.18
43326,CAND_0044199,Sales Executive,14.0,28.18
43327,CAND_0044200,HR Manager,10.7,28.18
43328,CAND_0044205,Operations Manager,8.9,28.18
43329,CAND_0044216,Content Writer,9.3,28.18
43330,CAND_0044224,Customer Support,11.3,28.18
43331,CAND_0044226,Sales Executive,11.3,28.18
43332,CAND_0044227,Content Writer,12.0,28.18
43333,CAND_0044237,Content Writer,11.8,28.18
43334,CAND_0044242,Customer Support,8.4,28.18
43335,CAND_0044243,Accountant,12.0,28.18
43336,CAND_0044261,Sales Executive,11.4,28.18
43337,CAND_0044265,Operations Manager,12.2,28.18
43338,CAND_0044267,Customer Support,8.3,28.18
43339,CAND_0044281,Sales Executive,9.6,28.18
43340,CAND_0044282,Customer Support,8.3,28.18
43341,CAND_0044296,Customer Support,13.2,28.18
43342,CAND_0044306,Marketing Manager,8.0,28.18
43343,CAND_0044308,Sales Executive,10.5,28.18
43344,CAND_0044309,Accountant,13.6,28.18
43345,CAND_0044311,Customer Support,8.2,28.18
43346,CAND_0044314,Marketing Manager,12.3,28.18
43347,CAND_0044321,Sales Executive,11.6,28.18
43348,CAND_0044328,Sales Executive,11.3,28.18
43349,CAND_0044329,Accountant,13.2,28.18
43350,CAND_0044337,HR Manager,13.1,28.18
43351,CAND_0044341,Operations Manager,11.8,28.18
